"date","fsa","dose","coverage"
2021-03-29,"L8P","dose_2",NA
2021-03-29,"L8P","dose_3",NA
2021-03-29,"L8R","dose_1",0.097217856
2021-03-29,"L8R","dose_2",NA
2021-03-29,"L8R","dose_3",NA
2021-03-29,"L8S","dose_1",0.1365622985
2021-03-29,"L8S","dose_2",NA
2021-03-29,"L8S","dose_3",NA
2021-03-29,"L8T","dose_1",0.1428855129
2021-03-29,"L8T","dose_2",NA
2021-03-29,"L8T","dose_3",NA
2021-03-29,"L8V","dose_1",0.1374447289
2021-03-29,"L8V","dose_2",NA
2021-03-29,"L8V","dose_3",NA
2021-03-29,"L8W","dose_1",0.1030159884
2021-03-29,"L8W","dose_2",NA
2021-03-29,"L8W","dose_3",NA
2021-03-29,"L9A","dose_1",0.1220881706
2021-03-29,"L9A","dose_2",NA
2021-03-29,"L9A","dose_3",NA
2021-03-29,"L9B","dose_1",0.143632375
2021-03-29,"L9B","dose_2",NA
2021-03-29,"L9B","dose_3",NA
2021-03-29,"L9C","dose_1",0.1369513967
2021-03-29,"L9C","dose_2",NA
2021-03-29,"L9C","dose_3",NA
2021-03-29,"L9E","dose_1",0.0436701357
2021-03-29,"L9E","dose_2",NA
2021-03-29,"L9E","dose_3",NA
2021-03-29,"L9G","dose_1",0.1665561234
2021-03-29,"L9G","dose_2",NA
2021-03-29,"L9G","dose_3",NA
2021-03-29,"L9H","dose_1",0.1823810864
2021-03-29,"L9H","dose_2",NA
2021-03-29,"L9H","dose_3",NA
2021-03-29,"L9J","dose_1",0.1387959866
2021-03-29,"L9J","dose_2",NA
2021-03-29,"L9J","dose_3",NA
2021-03-29,"L9K","dose_1",0.1288520565
2021-03-29,"L9K","dose_2",NA
2021-03-29,"L9K","dose_3",NA
2021-03-29,"L9L","dose_1",0.1518501357
2021-03-29,"L9L","dose_2",NA
2021-03-29,"L9L","dose_3",NA
2021-03-29,"L9M","dose_1",0.2024696073
2021-03-29,"L9M","dose_2",NA
2021-03-29,"L9M","dose_3",NA
2021-03-29,"L9N","dose_1",0.0871439643
2021-03-29,"L9N","dose_2",NA
2021-03-29,"L9N","dose_3",NA
2021-03-29,"L9P","dose_1",0.127353646
2021-03-29,"L9P","dose_2",NA
2021-03-29,"L9P","dose_3",NA
2021-03-29,"L9R","dose_1",0.0921280603
2021-03-29,"L9R","dose_2",NA
2021-03-29,"L9R","dose_3",NA
2021-03-29,"L9S","dose_1",0.0906498089
2021-03-29,"L9S","dose_2",NA
2021-03-29,"L9S","dose_3",NA
2021-03-29,"L9T","dose_1",0.0576796391
2021-03-29,"L9T","dose_2",NA
2021-03-29,"L9T","dose_3",NA
2021-03-29,"L9V","dose_1",0.0678332134
2021-03-29,"L9V","dose_2",NA
2021-03-29,"L9V","dose_3",NA
2021-03-29,"L9W","dose_1",0.0845411572
2021-03-29,"L9W","dose_2",NA
2021-03-29,"L9W","dose_3",NA
2021-03-29,"L9X","dose_1",0.1300635425
2021-03-29,"L9X","dose_2",NA
2021-03-29,"L9X","dose_3",NA
2021-03-29,"L9Y","dose_1",0.1459715312
2021-03-29,"L9Y","dose_2",NA
2021-03-29,"L9Y","dose_3",NA
2021-03-29,"L9Z","dose_1",0.1038007975
2021-03-29,"L9Z","dose_2",NA
2021-03-29,"L9Z","dose_3",NA
2021-03-29,"M1B","dose_1",0.0895148399
2021-03-29,"M1B","dose_2",NA
2021-03-29,"M1B","dose_3",NA
2021-03-29,"M1C","dose_1",0.1408096222
2021-03-29,"M1C","dose_2",NA
2021-03-29,"M1C","dose_3",NA
2021-03-29,"M1E","dose_1",0.118993135
2021-03-29,"M1E","dose_2",NA
2021-03-29,"M1E","dose_3",NA
2021-03-29,"M1G","dose_1",0.0930962668
2021-03-29,"M1G","dose_2",NA
2021-03-29,"M1G","dose_3",NA
2021-03-29,"M1H","dose_1",0.1094657031
2021-03-29,"M1H","dose_2",NA
2021-03-29,"M1H","dose_3",NA
2021-03-29,"M1J","dose_1",0.0953547103
2021-03-29,"M1J","dose_2",NA
2021-03-29,"M1J","dose_3",NA
2021-03-29,"M1K","dose_1",0.0966975711
2021-03-29,"M1K","dose_2",NA
2021-03-29,"M1K","dose_3",NA
2021-03-29,"M1L","dose_1",0.0978802826
2021-03-29,"M1L","dose_2",NA
2021-03-29,"M1L","dose_3",NA
2021-03-29,"M1M","dose_1",0.1322438667
2021-03-29,"M1M","dose_2",NA
2021-03-29,"M1M","dose_3",NA
2021-03-29,"M1N","dose_1",0.1520818178
2021-03-29,"M1N","dose_2",NA
2021-03-29,"M1N","dose_3",NA
2021-03-29,"M1P","dose_1",0.1012006861
2021-03-29,"M1P","dose_2",NA
2021-03-29,"M1P","dose_3",NA
2021-03-29,"M1R","dose_1",0.1056712176
2021-03-29,"M1R","dose_2",NA
2021-03-29,"M1R","dose_3",NA
2021-03-29,"M1S","dose_1",0.1117631984
2021-03-29,"M1S","dose_2",NA
2021-03-29,"M1S","dose_3",NA
2021-03-29,"M1T","dose_1",0.1199499513
2021-03-29,"M1T","dose_2",NA
2021-03-29,"M1T","dose_3",NA
2021-03-29,"M1V","dose_1",0.0918803027
2021-03-29,"M1V","dose_2",NA
2021-03-29,"M1V","dose_3",NA
2021-03-29,"M1W","dose_1",0.1106321839
2021-03-29,"M1W","dose_2",NA
2021-03-29,"M1W","dose_3",NA
2021-03-29,"M1X","dose_1",0.0852887804
2021-03-29,"M1X","dose_2",NA
2021-03-29,"M1X","dose_3",NA
2021-03-29,"M2H","dose_1",0.1340032216
2021-03-29,"M2H","dose_2",NA
2021-03-29,"M2H","dose_3",NA
2021-03-29,"M2J","dose_1",0.1010541959
2021-03-29,"M2J","dose_2",NA
2021-03-29,"M2J","dose_3",NA
2021-03-29,"M2K","dose_1",0.1397550326
2021-03-29,"M2K","dose_2",NA
2021-03-29,"M2K","dose_3",NA
2021-03-29,"M2L","dose_1",0.182605905
2021-03-29,"M2L","dose_2",NA
2021-03-29,"M2L","dose_3",NA
2021-03-29,"M2M","dose_1",0.1192438762
2021-03-29,"M2M","dose_2",NA
2021-03-29,"M2M","dose_3",NA
2021-03-29,"M2N","dose_1",0.1019039651
2021-03-29,"M2N","dose_2",NA
2021-03-29,"M2N","dose_3",NA
2021-03-29,"M2P","dose_1",0.183641416
2021-03-29,"M2P","dose_2",NA
2021-03-29,"M2P","dose_3",NA
2021-03-29,"M2R","dose_1",0.1203183951
2021-03-29,"M2R","dose_2",NA
2021-03-29,"M2R","dose_3",NA
2021-03-29,"M3A","dose_1",0.1113572347
2021-03-29,"M3A","dose_2",NA
2021-03-29,"M3A","dose_3",NA
2021-03-29,"M3B","dose_1",0.2063469475
2021-03-29,"M3B","dose_2",NA
2021-03-29,"M3B","dose_3",NA
2021-03-29,"M3C","dose_1",0.1306541033
2021-03-29,"M3C","dose_2",NA
2021-03-29,"M3C","dose_3",NA
2021-03-29,"M3H","dose_1",0.1326784382
2021-03-29,"M3H","dose_2",NA
2021-03-29,"M3H","dose_3",NA
2021-03-29,"M3J","dose_1",0.0709586134
2021-03-29,"M3J","dose_2",NA
2021-03-29,"M3J","dose_3",NA
2021-03-29,"M3K","dose_1",0.097806682
2021-03-29,"M3K","dose_2",NA
2021-03-29,"M3K","dose_3",NA
2021-03-29,"M3L","dose_1",0.0911274583
2021-03-29,"M3L","dose_2",NA
2021-03-29,"M3L","dose_3",NA
2021-03-29,"M3M","dose_1",0.0881227534
2021-03-29,"M3M","dose_2",NA
2021-03-29,"M3M","dose_3",NA
2021-03-29,"M3N","dose_1",0.0552725771
2021-03-29,"M3N","dose_2",NA
2021-03-29,"M3N","dose_3",NA
2021-03-29,"M4A","dose_1",0.1405248199
2021-03-29,"M4A","dose_2",NA
2021-03-29,"M4A","dose_3",NA
2021-03-29,"M4B","dose_1",0.1290719115
2021-03-29,"M4B","dose_2",NA
2021-03-29,"M4B","dose_3",NA
2021-03-29,"M4C","dose_1",0.1143786573
2021-03-29,"M4C","dose_2",NA
2021-03-29,"M4C","dose_3",NA
2021-03-29,"M4E","dose_1",0.157265721
2021-03-29,"M4E","dose_2",NA
2021-03-29,"M4E","dose_3",NA
2021-03-29,"M4G","dose_1",0.1909630928
2021-03-29,"M4G","dose_2",NA
2021-03-29,"M4G","dose_3",NA
2021-03-29,"M4H","dose_1",0.0775515921
2021-03-29,"M4H","dose_2",NA
2021-03-29,"M4H","dose_3",NA
2021-03-29,"M4J","dose_1",0.1351487511
2021-03-29,"M4J","dose_2",NA
2021-03-29,"M4J","dose_3",NA
2021-03-29,"M4K","dose_1",0.149266055
2021-03-29,"M4K","dose_2",NA
2021-03-29,"M4K","dose_3",NA
2021-03-29,"M4L","dose_1",0.1256631011
2021-03-29,"M4L","dose_2",NA
2021-03-29,"M4L","dose_3",NA
2021-03-29,"M4M","dose_1",0.1095521814
2021-03-29,"M4M","dose_2",NA
2021-03-29,"M4M","dose_3",NA
2021-03-29,"M4N","dose_1",0.19871484
2021-03-29,"M4N","dose_2",NA
2021-03-29,"M4N","dose_3",NA
2021-03-29,"M4P","dose_1",0.1288896519
2021-03-29,"M4P","dose_2",NA
2021-03-29,"M4P","dose_3",NA
2021-03-29,"M4R","dose_1",0.1615578502
2021-03-29,"M4R","dose_2",NA
2021-03-29,"M4R","dose_3",NA
2021-03-29,"M4S","dose_1",0.1395916483
2021-03-29,"M4S","dose_2",NA
2021-03-29,"M4S","dose_3",NA
2021-03-29,"M4T","dose_1",0.2241142543
2021-03-29,"M4T","dose_2",NA
2021-03-29,"M4T","dose_3",NA
2021-03-29,"M4V","dose_1",0.2200072117
2021-03-29,"M4V","dose_2",NA
2021-03-29,"M4V","dose_3",NA
2021-03-29,"M4W","dose_1",0.2140003804
2021-03-29,"M4W","dose_2",NA
2021-03-29,"M4W","dose_3",NA
2021-03-29,"M4X","dose_1",0.1085934956
2021-03-29,"M4X","dose_2",NA
2021-03-29,"M4X","dose_3",NA
2021-03-29,"M4Y","dose_1",0.1233773932
2021-03-29,"M4Y","dose_2",NA
2021-03-29,"M4Y","dose_3",NA
2021-03-29,"M5A","dose_1",0.1028759449
2021-03-29,"M5A","dose_2",NA
2021-03-29,"M5A","dose_3",NA
2021-03-29,"M5B","dose_1",0.1224571734
2021-03-29,"M5B","dose_2",NA
2021-03-29,"M5B","dose_3",NA
2021-03-29,"M5C","dose_1",0.1160567095
2021-03-29,"M5C","dose_2",NA
2021-03-29,"M5C","dose_3",NA
2021-03-29,"M5E","dose_1",0.1282426014
2021-03-29,"M5E","dose_2",NA
2021-03-29,"M5E","dose_3",NA
2021-03-29,"M5G","dose_1",0.1502815927
2021-03-29,"M5G","dose_2",NA
2021-03-29,"M5G","dose_3",NA
2021-03-29,"M5H","dose_1",0.0804442949
2021-03-29,"M5H","dose_2",NA
2021-03-29,"M5H","dose_3",NA
2021-03-29,"M5J","dose_1",0.1067082683
2021-03-29,"M5J","dose_2",NA
2021-03-29,"M5J","dose_3",NA
2021-03-29,"M5M","dose_1",0.1815539976
2021-03-29,"M5M","dose_2",NA
2021-03-29,"M5M","dose_3",NA
2021-03-29,"M5N","dose_1",0.1820437627
2021-03-29,"M5N","dose_2",NA
2021-03-29,"M5N","dose_3",NA
2021-03-29,"M5P","dose_1",0.2210720708
2021-03-29,"M5P","dose_2",NA
2021-03-29,"M5P","dose_3",NA
2021-03-29,"M5R","dose_1",0.1853274364
2021-03-29,"M5R","dose_2",NA
2021-03-29,"M5R","dose_3",NA
2021-03-29,"M5S","dose_1",0.138546121
2021-03-29,"M5S","dose_2",NA
2021-03-29,"M5S","dose_3",NA
2021-03-29,"M5T","dose_1",0.1128358848
2021-03-29,"M5T","dose_2",NA
2021-03-29,"M5T","dose_3",NA
2021-03-29,"M5V","dose_1",0.0683859643
2021-03-29,"M5V","dose_2",NA
2021-03-29,"M5V","dose_3",NA
2021-03-29,"M6A","dose_1",0.109849918
2021-03-29,"M6A","dose_2",NA
2021-03-29,"M6A","dose_3",NA
2021-03-29,"M6B","dose_1",0.1326497183
2021-03-29,"M6B","dose_2",NA
2021-03-29,"M6B","dose_3",NA
2021-03-29,"M6C","dose_1",0.1462963691
2021-03-29,"M6C","dose_2",NA
2021-03-29,"M6C","dose_3",NA
2021-03-29,"M6E","dose_1",0.0959547977
2021-03-29,"M6E","dose_2",NA
2021-03-29,"M6E","dose_3",NA
2021-03-29,"M6G","dose_1",0.1382232431
2021-03-29,"M6G","dose_2",NA
2021-03-29,"M6G","dose_3",NA
2021-03-29,"M6H","dose_1",0.0950689061
2021-03-29,"M6H","dose_2",NA
2021-03-29,"M6H","dose_3",NA
2021-03-29,"M6J","dose_1",0.0941889204
2021-03-29,"M6J","dose_2",NA
2021-03-29,"M6J","dose_3",NA
2021-03-29,"M6K","dose_1",0.0871018914
2021-03-29,"M6K","dose_2",NA
2021-03-29,"M6K","dose_3",NA
2021-03-29,"M6L","dose_1",0.1059556787
2021-03-29,"M6L","dose_2",NA
2021-03-29,"M6L","dose_3",NA
2021-03-29,"M6M","dose_1",0.0776661949
2021-03-29,"M6M","dose_2",NA
2021-03-29,"M6M","dose_3",NA
2021-03-29,"M6N","dose_1",0.0797131718
2021-03-29,"M6N","dose_2",NA
2021-03-29,"M6N","dose_3",NA
2021-03-29,"M6P","dose_1",0.1101544937
2021-03-29,"M6P","dose_2",NA
2021-03-29,"M6P","dose_3",NA
2021-03-29,"M6R","dose_1",0.122961891
2021-03-29,"M6R","dose_2",NA
2021-03-29,"M6R","dose_3",NA
2021-03-29,"M6S","dose_1",0.1286681089
2021-03-29,"M6S","dose_2",NA
2021-03-29,"M6S","dose_3",NA
2021-03-29,"M8V","dose_1",0.1082655325
2021-03-29,"M8V","dose_2",NA
2021-03-29,"M8V","dose_3",NA
2021-03-29,"M8W","dose_1",0.1046151159
2021-03-29,"M8W","dose_2",NA
2021-03-29,"M8W","dose_3",NA
2021-03-29,"M8X","dose_1",0.2143950995
2021-03-29,"M8X","dose_2",NA
2021-03-29,"M8X","dose_3",NA
2021-03-29,"M8Y","dose_1",0.102039921
2021-03-29,"M8Y","dose_2",NA
2021-03-29,"M8Y","dose_3",NA
2021-03-29,"M8Z","dose_1",0.1229352972
2021-03-29,"M8Z","dose_2",NA
2021-03-29,"M8Z","dose_3",NA
2021-03-29,"M9A","dose_1",0.1394493457
2021-03-29,"M9A","dose_2",NA
2021-03-29,"M9A","dose_3",NA
2021-03-29,"M9B","dose_1",0.1185816979
2021-03-29,"M9B","dose_2",NA
2021-03-29,"M9B","dose_3",NA
2021-03-29,"M9C","dose_1",0.1302097589
2021-03-29,"M9C","dose_2",NA
2021-03-29,"M9C","dose_3",NA
2021-03-29,"M9L","dose_1",0.0886801465
2021-03-29,"M9L","dose_2",NA
2021-03-29,"M9L","dose_3",NA
2021-03-29,"M9M","dose_1",0.0707562095
2021-03-29,"M9M","dose_2",NA
2021-03-29,"M9M","dose_3",NA
2021-03-29,"M9N","dose_1",0.0741696465
2021-03-29,"M9N","dose_2",NA
2021-03-29,"M9N","dose_3",NA
2021-03-29,"M9P","dose_1",0.1383353946
2021-03-29,"M9P","dose_2",NA
2021-03-29,"M9P","dose_3",NA
2021-03-29,"M9R","dose_1",0.096094168
2021-03-29,"M9R","dose_2",NA
2021-03-29,"M9R","dose_3",NA
2021-03-29,"M9V","dose_1",0.0627135644
2021-03-29,"M9V","dose_2",NA
2021-03-29,"M9V","dose_3",NA
2021-03-29,"M9W","dose_1",0.0824141663
2021-03-29,"M9W","dose_2",NA
2021-03-29,"M9W","dose_3",NA
2021-03-29,"N0A","dose_1",0.143399967
2021-03-29,"N0A","dose_2",NA
2021-03-29,"N0A","dose_3",NA
2021-03-29,"N0B","dose_1",0.1185813149
2021-03-29,"N0B","dose_2",NA
2021-03-29,"N0B","dose_3",NA
2021-03-29,"N0C","dose_1",0.0911674561
2021-03-29,"N0C","dose_2",NA
2021-03-29,"N0C","dose_3",NA
2021-03-29,"N0E","dose_1",0.127142593
2021-03-29,"N0E","dose_2",NA
2021-03-29,"N0E","dose_3",NA
2021-03-29,"N0G","dose_1",0.1044776119
2021-03-29,"N0G","dose_2",NA
2021-03-29,"N0G","dose_3",NA
2021-03-29,"N0H","dose_1",0.1399564768
2021-03-29,"N0H","dose_2",NA
2021-03-29,"N0H","dose_3",NA
2021-03-29,"N0J","dose_1",0.0629679566
2021-03-29,"N0J","dose_2",NA
2021-03-29,"N0J","dose_3",NA
2021-03-29,"N0K","dose_1",0.0903141877
2021-03-29,"N0K","dose_2",NA
2021-03-29,"N0K","dose_3",NA
2021-03-29,"N0L","dose_1",0.1134924773
2021-03-29,"N0L","dose_2",NA
2021-03-29,"N0L","dose_3",NA
2021-03-29,"N0M","dose_1",0.1197513438
2021-03-29,"N0M","dose_2",NA
2021-03-29,"N0M","dose_3",NA
2021-03-29,"N0N","dose_1",0.1535355411
2021-03-29,"N0N","dose_2",NA
2021-03-29,"N0N","dose_3",NA
2021-03-29,"N0P","dose_1",0.1482046822
2021-03-29,"N0P","dose_2",NA
2021-03-29,"N0P","dose_3",NA
2021-03-29,"N0R","dose_1",0.1655965387
2021-03-29,"N0R","dose_2",NA
2021-03-29,"N0R","dose_3",NA
2021-03-29,"N1A","dose_1",0.1226193186
2021-03-29,"N1A","dose_2",NA
2021-03-29,"N1A","dose_3",NA
2021-03-29,"N1C","dose_1",0.1422099169
2021-03-29,"N1C","dose_2",NA
2021-03-29,"N1C","dose_3",NA
2021-03-29,"N1E","dose_1",0.1277688324
2021-03-29,"N1E","dose_2",NA
2021-03-29,"N1E","dose_3",NA
2021-03-29,"N1G","dose_1",0.1620766278
2021-03-29,"N1G","dose_2",NA
2021-03-29,"N1G","dose_3",NA
2021-03-29,"N1H","dose_1",0.1361503412
2021-03-29,"N1H","dose_2",NA
2021-03-29,"N1H","dose_3",NA
2021-03-29,"N1K","dose_1",0.1037081962
2021-03-29,"N1K","dose_2",NA
2021-03-29,"N1K","dose_3",NA
2021-03-29,"N1L","dose_1",0.1108991038
2021-03-29,"N1L","dose_2",NA
2021-03-29,"N1L","dose_3",NA
2021-03-29,"N1M","dose_1",0.1471804113
2021-03-29,"N1M","dose_2",NA
2021-03-29,"N1M","dose_3",NA
2021-03-29,"N1P","dose_1",0.0744125326
2021-03-29,"N1P","dose_2",NA
2021-03-29,"N1P","dose_3",NA
2021-03-29,"N1R","dose_1",0.0991052994
2021-03-29,"N1R","dose_2",NA
2021-03-29,"N1R","dose_3",NA
2021-03-29,"N1S","dose_1",0.1172143207
2021-03-29,"N1S","dose_2",NA
2021-03-29,"N1S","dose_3",NA
2021-03-29,"N1T","dose_1",0.0932405567
2021-03-29,"N1T","dose_2",NA
2021-03-29,"N1T","dose_3",NA
2021-03-29,"N2A","dose_1",0.1006370965
2021-03-29,"N2A","dose_2",NA
2021-03-29,"N2A","dose_3",NA
2021-03-29,"N2B","dose_1",0.1121479374
2021-03-29,"N2B","dose_2",NA
2021-03-29,"N2B","dose_3",NA
2021-03-29,"N2C","dose_1",0.0938059823
2021-03-29,"N2C","dose_2",NA
2021-03-29,"N2C","dose_3",NA
2021-03-29,"N2E","dose_1",0.0712159216
2021-03-29,"N2E","dose_2",NA
2021-03-29,"N2E","dose_3",NA
2021-03-29,"N2G","dose_1",0.1069561474
2021-03-29,"N2G","dose_2",NA
2021-03-29,"N2G","dose_3",NA
2021-03-29,"N2H","dose_1",0.1014473626
2021-03-29,"N2H","dose_2",NA
2021-03-29,"N2H","dose_3",NA
2021-03-29,"N2J","dose_1",0.1263913451
2021-03-29,"N2J","dose_2",NA
2021-03-29,"N2J","dose_3",NA
2021-03-29,"N2K","dose_1",0.0910445291
2021-03-29,"N2K","dose_2",NA
2021-03-29,"N2K","dose_3",NA
2021-03-29,"N2L","dose_1",0.1154487714
2021-03-29,"N2L","dose_2",NA
2021-03-29,"N2L","dose_3",NA
2021-03-29,"N2M","dose_1",0.0887421784
2021-03-29,"N2M","dose_2",NA
2021-03-29,"N2M","dose_3",NA
2021-03-29,"N2N","dose_1",0.0835182137
2021-03-29,"N2N","dose_2",NA
2021-03-29,"N2N","dose_3",NA
2021-03-29,"N2P","dose_1",0.0923194099
2021-03-29,"N2P","dose_2",NA
2021-03-29,"N2P","dose_3",NA
2021-03-29,"N2R","dose_1",0.058311767
2021-03-29,"N2R","dose_2",NA
2021-03-29,"N2R","dose_3",NA
2021-03-29,"N2T","dose_1",0.1023185033
2021-03-29,"N2T","dose_2",NA
2021-03-29,"N2T","dose_3",NA
2021-03-29,"N2V","dose_1",0.0763974239
2021-03-29,"N2V","dose_2",NA
2021-03-29,"N2V","dose_3",NA
2021-03-29,"N2Z","dose_1",0.1338506305
2021-03-29,"N2Z","dose_2",NA
2021-03-29,"N2Z","dose_3",NA
2021-03-29,"N3A","dose_1",0.1356513512
2021-03-29,"N3A","dose_2",NA
2021-03-29,"N3A","dose_3",NA
2021-03-29,"N3B","dose_1",0.1044954567
2021-03-29,"N3B","dose_2",NA
2021-03-29,"N3B","dose_3",NA
2021-03-29,"N3C","dose_1",0.0930608038
2021-03-29,"N3C","dose_2",NA
2021-03-29,"N3C","dose_3",NA
2021-03-29,"N3E","dose_1",0.0633772863
2021-03-29,"N3E","dose_2",NA
2021-03-29,"N3E","dose_3",NA
2021-03-29,"N3H","dose_1",0.1087063051
2021-03-29,"N3H","dose_2",NA
2021-03-29,"N3H","dose_3",NA
2021-03-29,"N3L","dose_1",0.1541052872
2021-03-29,"N3L","dose_2",NA
2021-03-29,"N3L","dose_3",NA
2021-03-29,"N3P","dose_1",0.1096564843
2021-03-29,"N3P","dose_2",NA
2021-03-29,"N3P","dose_3",NA
2021-03-29,"N3R","dose_1",0.1730691029
2021-03-29,"N3R","dose_2",NA
2021-03-29,"N3R","dose_3",NA
2021-03-29,"N3S","dose_1",0.1029496196
2021-03-29,"N3S","dose_2",NA
2021-03-29,"N3S","dose_3",NA
2021-03-29,"N3T","dose_1",0.1203107139
2021-03-29,"N3T","dose_2",NA
2021-03-29,"N3T","dose_3",NA
2021-03-29,"N3V","dose_1",0.1312272175
2021-03-29,"N3V","dose_2",NA
2021-03-29,"N3V","dose_3",NA
2021-03-29,"N3W","dose_1",0.1145215373
2021-03-29,"N3W","dose_2",NA
2021-03-29,"N3W","dose_3",NA
2021-03-29,"N3Y","dose_1",0.1697195792
2021-03-29,"N3Y","dose_2",NA
2021-03-29,"N3Y","dose_3",NA
2021-03-29,"N4B","dose_1",0.1288505334
2021-03-29,"N4B","dose_2",NA
2021-03-29,"N4B","dose_3",NA
2021-03-29,"N4G","dose_1",0.0986760731
2021-03-29,"N4G","dose_2",NA
2021-03-29,"N4G","dose_3",NA
2021-03-29,"N4K","dose_1",0.1685479562
2021-03-29,"N4K","dose_2",NA
2021-03-29,"N4K","dose_3",NA
2021-03-29,"N4L","dose_1",0.149498088
2021-03-29,"N4L","dose_2",NA
2021-03-29,"N4L","dose_3",NA
2021-03-29,"N4N","dose_1",0.1539421877
2021-03-29,"N4N","dose_2",NA
2021-03-29,"N4N","dose_3",NA
2021-03-29,"N4S","dose_1",0.0787151837
2021-03-29,"N4S","dose_2",NA
2021-03-29,"N4S","dose_3",NA
2021-03-29,"N4T","dose_1",0.0811707317
2021-03-29,"N4T","dose_2",NA
2021-03-29,"N4T","dose_3",NA
2021-03-29,"N4V","dose_1",0.1164363423
2021-03-29,"N4V","dose_2",NA
2021-03-29,"N4V","dose_3",NA
2021-03-29,"N4W","dose_1",0.0901274134
2021-03-29,"N4W","dose_2",NA
2021-03-29,"N4W","dose_3",NA
2021-03-29,"N4X","dose_1",0.1237594283
2021-03-29,"N4X","dose_2",NA
2021-03-29,"N4X","dose_3",NA
2021-03-29,"N4Z","dose_1",0.0995106036
2021-03-29,"N4Z","dose_2",NA
2021-03-29,"N4Z","dose_3",NA
2021-03-29,"N5A","dose_1",0.1265718651
2021-03-29,"N5A","dose_2",NA
2021-03-29,"N5A","dose_3",NA
2021-03-29,"N5C","dose_1",0.0755274002
2021-03-29,"N5C","dose_2",NA
2021-03-29,"N5C","dose_3",NA
2021-03-29,"N5H","dose_1",0.0603687488
2021-03-29,"N5H","dose_2",NA
2021-03-29,"N5H","dose_3",NA
2021-03-29,"N5L","dose_1",0.1271942446
2021-03-29,"N5L","dose_2",NA
2021-03-29,"N5L","dose_3",NA
2021-03-29,"N5P","dose_1",0.0918629051
2021-03-29,"N5P","dose_2",NA
2021-03-29,"N5P","dose_3",NA
2021-03-29,"N5R","dose_1",0.1133528862
2021-03-29,"N5R","dose_2",NA
2021-03-29,"N5R","dose_3",NA
2021-03-29,"N5V","dose_1",0.0714437982
2021-03-29,"N5V","dose_2",NA
2021-03-29,"N5V","dose_3",NA
2021-03-29,"N5W","dose_1",0.0709475151
2021-03-29,"N5W","dose_2",NA
2021-03-29,"N5W","dose_3",NA
2021-03-29,"N5X","dose_1",0.1179405577
2021-03-29,"N5X","dose_2",NA
2021-03-29,"N5X","dose_3",NA
2021-03-29,"N5Y","dose_1",0.076980198
2021-03-29,"N5Y","dose_2",NA
2021-03-29,"N5Y","dose_3",NA
2021-03-29,"N5Z","dose_1",0.0678188842
2021-03-29,"N5Z","dose_2",NA
2021-03-29,"N5Z","dose_3",NA
2021-03-29,"N6A","dose_1",0.1402840319
2021-03-29,"N6A","dose_2",NA
2021-03-29,"N6A","dose_3",NA
2021-03-29,"N6B","dose_1",0.0757682177
2021-03-29,"N6B","dose_2",NA
2021-03-29,"N6B","dose_3",NA
2021-03-29,"N6C","dose_1",0.1047830923
2021-03-29,"N6C","dose_2",NA
2021-03-29,"N6C","dose_3",NA
2021-03-29,"N6E","dose_1",0.0602878391
2021-03-29,"N6E","dose_2",NA
2021-03-29,"N6E","dose_3",NA
2021-03-29,"N6G","dose_1",0.1082413015
2021-03-29,"N6G","dose_2",NA
2021-03-29,"N6G","dose_3",NA
2021-03-29,"N6H","dose_1",0.125083628
2021-03-29,"N6H","dose_2",NA
2021-03-29,"N6H","dose_3",NA
2021-03-29,"N6J","dose_1",0.1150618689
2021-03-29,"N6J","dose_2",NA
2021-03-29,"N6J","dose_3",NA
2021-03-29,"N6K","dose_1",0.1270273777
2021-03-29,"N6K","dose_2",NA
2021-03-29,"N6K","dose_3",NA
2021-03-29,"N6L","dose_1",0.0668756531
2021-03-29,"N6L","dose_2",NA
2021-03-29,"N6L","dose_3",NA
2021-03-29,"N6M","dose_1",0.0746233242
2021-03-29,"N6M","dose_2",NA
2021-03-29,"N6M","dose_3",NA
2021-03-29,"N6N","dose_1",0.0718157182
2021-03-29,"N6N","dose_2",NA
2021-03-29,"N6N","dose_3",NA
2021-03-29,"N6P","dose_1",0.1172743135
2021-03-29,"N6P","dose_2",NA
2021-03-29,"N6P","dose_3",NA
2021-03-29,"N7A","dose_1",0.1619996836
2021-03-29,"N7A","dose_2",NA
2021-03-29,"N7A","dose_3",NA
2021-03-29,"N7G","dose_1",0.1127887211
2021-03-29,"N7G","dose_2",NA
2021-03-29,"N7G","dose_3",NA
2021-03-29,"N7L","dose_1",0.1938508839
2021-03-29,"N7L","dose_2",NA
2021-03-29,"N7L","dose_3",NA
2021-03-29,"N7M","dose_1",0.1664229644
2021-03-29,"N7M","dose_2",NA
2021-03-29,"N7M","dose_3",NA
2021-03-29,"N7S","dose_1",0.1351406234
2021-03-29,"N7S","dose_2",NA
2021-03-29,"N7S","dose_3",NA
2021-03-29,"N7T","dose_1",0.1193531442
2021-03-29,"N7T","dose_2",NA
2021-03-29,"N7T","dose_3",NA
2021-03-29,"N7V","dose_1",0.1830327869
2021-03-29,"N7V","dose_2",NA
2021-03-29,"N7V","dose_3",NA
2021-03-29,"N7W","dose_1",0.2756309148
2021-03-29,"N7W","dose_2",NA
2021-03-29,"N7W","dose_3",NA
2021-03-29,"N7X","dose_1",0.21472937
2021-03-29,"N7X","dose_2",NA
